"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","BATCH","prolific_id","batch","realtime","success","question_order","question_id","eventType"
"6907","1754472550740","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for participanting in our experiment again! You will be asked to play the Dysfunctional Ball Game again. We will briefly recap the rules before we start.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to continue.</p>","0","custom-html-button-response","0","6932","0.0-0.0","165","1","2025-08-06 09:29:02","36c45c0696341be0efffe67d72a12abb","197.90.128.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0","","Firefox","141.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","67ceea767be1306940ed6800","687a1a965b9f5b85a264363e","68931f333d97088e1f889d2d","1","67ceea767be1306940ed6800","1","2025-08-06T09:29:10.742Z","","","",""
"5896","","","","fullscreen","1","13877","0.0-1.0","165","1","2025-08-06 09:29:02","36c45c0696341be0efffe67d72a12abb","197.90.128.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0","","Firefox","141.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","67ceea767be1306940ed6800","687a1a965b9f5b85a264363e","68931f333d97088e1f889d2d","1","67ceea767be1306940ed6800","1","","true","","",""
"9203","1754472566899"," <p style='font-size:1.1em;line-height:1.25'>Thank you for closing all other tabs.</p><p style='font-size:1.1em;line-height:1.25'>We will now invite you to fill in some questionnaires, before starting the game.<br>This will take about 5 minutes.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","2","23089","0.0-2.0","165","1","2025-08-06 09:29:02","36c45c0696341be0efffe67d72a12abb","197.90.128.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0","","Firefox","141.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","67ceea767be1306940ed6800","687a1a965b9f5b85a264363e","68931f333d97088e1f889d2d","1","67ceea767be1306940ed6800","1","2025-08-06T09:29:26.899Z","","","",""
"6078","","","{""assigned_sex"":""female""}","survey-multi-choice","3","29180","0.0-3.0-0.0","165","1","2025-08-06 09:29:02","36c45c0696341be0efffe67d72a12abb","197.90.128.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0","","Firefox","141.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","67ceea767be1306940ed6800","687a1a965b9f5b85a264363e","68931f333d97088e1f889d2d","1","67ceea767be1306940ed6800","1","","","[0]","0","demographics"
