"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType"
"6105","1751452037755","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for your interest in our experiment! Before you begin, it is important that we obtain your informed consent to participate in the study.</p><p style='font-size:1.1em;line-height:1.25'>On the next screen will be an <strong>information sheet</strong> for you to read. To participate in the study we need you to read this information sheet and the following consent form carefully. If you agree with all the statements, please click the <strong>I agree</strong> button.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to read the information sheet.</p>","0","custom-html-button-response","0","6109","0.0-0.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","2025-07-02T10:27:17.755Z","","","","","",""
"40432","","","","instructions","1","46542","0.0-1.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","","[{""page_index"":0,""viewing_time"":15757},{""page_index"":1,""viewing_time"":24674}]","","","","",""
"3328","","","{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":"""",""Q5"":"""",""Q6"":""I agree""}","survey-multi-choice","2","49876","0.0-2.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","","","[0,1,2,3,4,5,6]","true","","",""
"8594","","","","fullscreen","3","59471","0.0-4.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","","","","","true","",""
"1707","1751452092828"," <p style='font-size:1.1em;line-height:1.25'>Thank you for completing the consent form and closing all other tabs.</p><p style='font-size:1.1em;line-height:1.25'>We will now invite you to fill in some demographic information and questionnaires, before starting the game.<br>This will take about 5 minutes.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","4","61182","0.0-5.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","2025-07-02T10:28:12.828Z","","","","","",""
"1804","","","{""age"":""22""}","survey-text","5","62988","0.0-6.0-0.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","","","","","","0","demographics"
"2489","","","{""gender_identity"":""male/man""}","survey-multi-choice","6","65480","0.0-6.0-1.0","192","1","2025-07-02 10:27:10","80fe4187154257d5fb01684ea91b68b9","37.47.221.181","Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0","","Firefox","139.0","Linux","","https://app.prolific.com/","pl,en-US;q=0.7,en;q=0.3","66a1071df96bfc8fffa3c45b","683db6dfa200031b80f2a654","6865078d460320209eba2ac9","66a1071df96bfc8fffa3c45b","","","[0]","","","1","demographics"
