"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success"
"545264","1751459244959","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for your interest in our experiment! Before you begin, it is important that we obtain your informed consent to participate in the study.</p><p style='font-size:1.1em;line-height:1.25'>On the next screen will be an <strong>information sheet</strong> for you to read. To participate in the study we need you to read this information sheet and the following consent form carefully. If you agree with all the statements, please click the <strong>I agree</strong> button.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to read the information sheet.</p>","0","custom-html-button-response","0","545272","0.0-0.0","249","1","2025-07-02 12:18:17","80fe4187154257d5fb01684ea91b68b9","197.184.111.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67f13ce419f8e3d6f474246a","683db6dfa200031b80f2a654","686507592ba12b2630f821d3","67f13ce419f8e3d6f474246a","2025-07-02T12:27:24.994Z","","","",""
"5739","","","","instructions","1","551049","0.0-1.0","249","1","2025-07-02 12:18:17","80fe4187154257d5fb01684ea91b68b9","197.184.111.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67f13ce419f8e3d6f474246a","683db6dfa200031b80f2a654","686507592ba12b2630f821d3","67f13ce419f8e3d6f474246a","","[{""page_index"":0,""viewing_time"":4691},{""page_index"":1,""viewing_time"":1048}]","","",""
"4767","","","{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":"""",""Q5"":"""",""Q6"":""I agree""}","survey-multi-choice","2","555817","0.0-2.0","249","1","2025-07-02 12:18:17","80fe4187154257d5fb01684ea91b68b9","197.184.111.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67f13ce419f8e3d6f474246a","683db6dfa200031b80f2a654","686507592ba12b2630f821d3","67f13ce419f8e3d6f474246a","","","[0,1,2,3,4,5,6]","true",""
"2103","","","","fullscreen","3","558935","0.0-4.0","249","1","2025-07-02 12:18:17","80fe4187154257d5fb01684ea91b68b9","197.184.111.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67f13ce419f8e3d6f474246a","683db6dfa200031b80f2a654","686507592ba12b2630f821d3","67f13ce419f8e3d6f474246a","","","","","true"
"1512","1751459260135"," <p style='font-size:1.1em;line-height:1.25'>Thank you for completing the consent form and closing all other tabs.</p><p style='font-size:1.1em;line-height:1.25'>We will now invite you to fill in some demographic information and questionnaires, before starting the game.<br>This will take about 5 minutes.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","4","560448","0.0-5.0","249","1","2025-07-02 12:18:17","80fe4187154257d5fb01684ea91b68b9","197.184.111.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67f13ce419f8e3d6f474246a","683db6dfa200031b80f2a654","686507592ba12b2630f821d3","67f13ce419f8e3d6f474246a","2025-07-02T12:27:40.136Z","","","",""
